0	0	0.47732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3.6613	0	0	0	0	0	0	0	0	-2.2747	0	0	0.68731	0	0	0	0	0	-0.87949	0	0	0	0	0	0	0	0	0	0	0.1435	2.2288	1.835	1.301	0.14245	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0.2689	0	0	0	0	0	0	0	0	1.2576	0	0	0	0	0	-1.2827	0	0	0	0	0	0	0	0	-0.67384	0	0	0.2076	0	0	0	0	0	-6.4927	0	0	0	0	0	0	0	0	0	0	0	0.79134	-0.14397	4.299	2.1161	-0.22958	0	0	0	0	0	0	0	0	0	0	0	-0.11781
0	0	0	0	0	-1.0095	0	0	0	0	0	-1.0368	0	0	0	0	0	-0.91505	0	0	0	0	0	0.94444	0	0	0	0	0	1.8699	0	0	0	0	0	-4.4498	0	0	0	0	0	0	0	0	0	0	0	0	-0.048202	2.4363	2.739	0.72396	0	0	0	0	0	0	0	0	0	0	0.18148	-1.4358
0	0	0	0	0	0	0	0	0	0	0	-0.96956	0	0	0	0	0	0	0	0	0	0	0	0.39666	0	0	0	0	0	0	0	0	0	0	0	0.86026	0	0	0	0	0	0	0	0	0	0	0	0	0	0.54143	-3.1623	4.6759	0	0	0	0	0	0	0	0	0	0	0.63488	-2.9773
-0.25667	0	0	0	1.2574	0	0	0	0	0	0	0	0	0	0	0	0.82217	0	0	0	0	0	0.1003	0	0	0	0	0	-6.7862	0	0	0	0	0	0	0	0.22365	-0.69957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.4576	0.92667	-0.045301	0	0	0	0	0	0	0	0	0
-2.5997	0	0	0	1.9597	0	-1.8062	0	0	0	0.092303	0	-1.4955	0	0	0	0.96628	0	0	0	0	0	-0.21733	0	3.1478	0	0	0	-6.4514	0	0	0	0	0	-0.057082	0	-0.46552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.4782	1.8063	0.10348	1.5388	0	0	0	0	0	0	0	0
-4.5135	0	0	0	0	0	-2.9637	0	0	0	0	0	-4.5892	0	0	0	1.6021	0	0	0	0	0	0	0	4.9936	0	0	0	-1.5913	0	0	0	0.18491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8121	0.56853	0.95255	4.467	0.076909	0	0	0	0	0	0	0
-0.27083	0	0	0	0	0	0	0	0	0	0	0	-9.3328	0	0	0	0	0	0	0	-0.43945	0	0	0	0.17453	0	0	0	0	0	0	0	0.8042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13319	-0.53716	8.4036	1.0655	-0.00074499	0	0	0	0	0	0
0.0090556	0	0	0	0	0	0	0	0.80624	0	0	0	-5.3649	0	-0.16731	0	0	0	0	0	-3.4964	0	0	0	0.2683	0	0	0	0	0	0	0	0.71125	0	0	0	0	0	0	0	0	0	0	0	-0.024089	-0.36628	0	0	0	0	0	0	0	0	-0.329	4.302	2.0163	1.6349	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0.69164	0	0	0	-1.537	0	0	0	0	0	0	0	-5.2765	0	0	0	0	0	0	0	0	0	0	0	1.3872	0	0	0	0	0	0	0	0	0	0	0	0.5269	-1.0014	0.095249	0	0	0	0	0	0	0	0	0.73155	1.4817	2.9006	0	0	0	0	0	0
0	0	0	0	0	0	0	-0.5822	0	0	0	0	0	0	0	0	0	0	0	0.45223	0	0	0	0	0	0	0	0	0	0	0	-7.4558	0	0	0	0	0	0	0	0	0	0	0.17155	0.42338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.3033	-0.55899	0.24656	0	0	0
0	0	0	0	0	0	0	-3.1984	0	0	0	0	0	0	0	-0.92836	0	0	0	0.4678	0	0	0	0	0	0	0	0.84334	0	0	0	-3.1091	0	0	0	0	0	0	0	0	0	0	0.23572	-0.041378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0754	1.2101	1.0608	0.38416	0	0
0	0	0	0.71314	0	0	0	-2.977	0	-0.19892	0	0	0	0	0	-4.0278	0	0	0	0.74515	0	-0.39655	0	-0.20899	0	0	0	1.1298	0	0	0	-0.7447	0	0.15333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.61797	1.0163	1.5995	2.6521	-0.073227	0
0	0	0	0.3537	0	0	0	-0.33396	0	0	0	0	0	0	0	-5.4738	0	0	0	0	0	0	0	-0.69516	0	0	0	0.5967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.0068672	0.87027	4.2804	0.24635	0.16243
0	0	0	1.0485	0	-0.32617	0	0	0	0	0	1.3617	0	0	0	-1.7195	0	0	0	0	0	0	0	-5.6133	0	0	0	0.041845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.34408	0.0016141	0	0	0	0	0	0	0	0	0.17246	0.92876	3.6418	0.8063
0	0	0	0.11199	0	1.3051	0	0	0	0	0	-2.0538	0	0	0	-0.48225	0	0	0	0	0	0	0	-2.7246	0	0	0	0	0	-1.0249	0	0	0	0	0	2.4445	0	0	0	0	0	0	0	0	0	0	0	0	0	0.18966	-2.4739	1.1881	0	0	0	0	0	0	0	0	0	0.21925	1.687	1.6139
